symbol,label,date,Date,Close,High,Low,Open,Volume
1INCH-USD,D-3,2021-10-21,2021-10-21,4.131885051727295,4.536287784576416,4.068334102630615,4.167985916137695,586759416
1INCH-USD,D-2,2021-10-22,2021-10-22,4.016643047332764,4.330117225646973,3.935998916625977,4.134778022766113,508012870
1INCH-USD,D-1,2021-10-23,2021-10-23,4.021334171295166,4.076032161712647,3.834619045257568,4.019640922546387,450266458
1INCH-USD,D0,2021-10-24,2021-10-24,3.810249090194702,4.066686153411865,3.6916909217834473,4.028936862945557,440583618
1INCH-USD,PK-3,2021-10-24,2021-10-24,3.810249090194702,4.066686153411865,3.6916909217834473,4.028936862945557,440583618
1INCH-USD,PK-2,2021-10-25,2021-10-25,4.0447258949279785,4.16192102432251,3.766916036605835,3.809015989303589,158172438
1INCH-USD,PK-1,2021-10-26,2021-10-26,3.951939105987549,4.192516803741455,3.8895230293273926,4.045474052429199,152703496
A-USD,D-3,2020-07-21,2020-07-21,0.0106189996004104,0.0112370001152157,0.010033999569714,0.0100940000265836,274
A-USD,D-2,2020-07-22,2020-07-22,0.0089140003547072,0.0106920003890991,0.00609300006181,0.0106189996004104,1161
A-USD,D-1,2020-07-23,2020-07-23,0.0102019999176263,0.0107380002737045,0.0075460001826286,0.0089140003547072,256
A-USD,D0,2020-07-24,2020-07-24,0.0059730000793933,0.0108829997479915,0.0037269999738782,0.0102019999176263,1878
A-USD,PK-3,2020-07-23,2020-07-23,0.0102019999176263,0.0107380002737045,0.0075460001826286,0.0089140003547072,256
A-USD,PK-2,2020-07-24,2020-07-24,0.0059730000793933,0.0108829997479915,0.0037269999738782,0.0102019999176263,1878
A-USD,PK-1,2020-07-25,2020-07-25,0.0061320001259446,0.006537000183016,0.0059139998629689,0.0059730000793933,421
A-USD,D-3,2020-07-30,2020-07-30,0.0039929999038577,0.0040719998069107,0.0035019998904317,0.0037000000011175,3844
A-USD,D-2,2020-07-31,2020-07-31,0.004313999786973,0.0081259999424219,0.0037559999618679,0.0040020002052187,1872
A-USD,D-1,2020-08-01,2020-08-01,0.0045750001445412,0.0046379999257624,0.0040890001691877,0.004313999786973,2936
A-USD,D0,2020-08-02,2020-08-02,0.0038250000216066,0.0046000001020729,0.0036790000740438,0.0045659998431801,4767
A-USD,PK-3,2020-07-31,2020-07-31,0.004313999786973,0.0081259999424219,0.0037559999618679,0.0040020002052187,1872
A-USD,PK-2,2020-08-01,2020-08-01,0.0045750001445412,0.0046379999257624,0.0040890001691877,0.004313999786973,2936
A-USD,PK-1,2020-08-02,2020-08-02,0.0038250000216066,0.0046000001020729,0.0036790000740438,0.0045659998431801,4767
A-USD,D-3,2020-08-17,2020-08-17,0.0038449999410659,0.0038999998942017,0.0035480000078678,0.0036120000295341,575
A-USD,D-2,2020-08-18,2020-08-18,0.0038499999791383,0.0040620001964271,0.0036889999173581,0.0038459999486804,476
A-USD,D-1,2020-08-19,2020-08-19,0.003169999923557,0.003878999967128,0.0031240000389516,0.0038360001053661,614
A-USD,D0,2020-08-20,2020-08-20,0.0032659999560564,0.0035149999894201,0.003169999923557,0.003169999923557,454
A-USD,PK-3,2020-08-21,2020-08-21,0.003002000041306,0.0032840000931173,0.0029929999727755,0.0032659999560564,282
A-USD,PK-2,2020-08-22,2020-08-22,0.0028770000208169,0.0030280000064522,0.002777999965474,0.0030030000489205,288
A-USD,PK-1,2020-08-23,2020-08-23,0.0099470000714063,0.0102140000090003,0.0028009999077767,0.0028770000208169,3362
A-USD,D-3,2020-08-23,2020-08-23,0.0099470000714063,0.0102140000090003,0.0028009999077767,0.0028770000208169,3362
A-USD,D-2,2020-08-24,2020-08-24,0.0102719999849796,0.0102829998359084,0.0090800002217292,0.0099440002813935,3040
A-USD,D-1,2020-08-25,2020-08-25,0.0051970002241432,0.0102719999849796,0.0051970002241432,0.0102690001949667,3417
A-USD,D0,2020-08-26,2020-08-26,0.0029279999434947,0.0069510000757873,0.0029009999707341,0.0051910001784563,303
A-USD,PK-3,2020-08-25,2020-08-25,0.0051970002241432,0.0102719999849796,0.0051970002241432,0.0102690001949667,3417
A-USD,PK-2,2020-08-26,2020-08-26,0.0029279999434947,0.0069510000757873,0.0029009999707341,0.0051910001784563,303
A-USD,PK-1,2020-08-27,2020-08-27,0.0035329998936504,0.0035429999697953,0.0028989999555051,0.0029249999206513,75
A-USD,D-3,2020-08-27,2020-08-27,0.0035329998936504,0.0035429999697953,0.0028989999555051,0.0029249999206513,75
A-USD,D-2,2020-08-28,2020-08-28,0.0060729999095201,0.0072889998555183,0.003084999974817,0.0035329998936504,2256
A-USD,D-1,2020-08-29,2020-08-29,0.0029180001001805,0.0060800001956522,0.002911000046879,0.0060749999247491,21130
A-USD,D0,2020-08-30,2020-08-30,0.0029710000380873,0.0030149999074637,0.0027769999578595,0.002917000092566,1763
A-USD,PK-3,2020-09-01,2020-09-01,0.0047860001213848,0.0049189999699592,0.0036239998880773,0.0036710000131279,14988
A-USD,PK-2,2020-09-02,2020-09-02,0.002733000088483,0.0048239999450743,0.0027240000199526,0.0047709997743368,559
A-USD,PK-1,2020-09-03,2020-09-03,0.0026080000679939,0.0028359999414533,0.0025569999124854,0.0027459999546408,523
A-USD,D-3,2020-08-31,2020-08-31,0.0036679999902844,0.0036780000664293,0.0029710000380873,0.0029710000380873,10978
A-USD,D-2,2020-09-01,2020-09-01,0.0047860001213848,0.0049189999699592,0.0036239998880773,0.0036710000131279,14988
A-USD,D-1,2020-09-02,2020-09-02,0.002733000088483,0.0048239999450743,0.0027240000199526,0.0047709997743368,559
A-USD,D0,2020-09-03,2020-09-03,0.0026080000679939,0.0028359999414533,0.0025569999124854,0.0027459999546408,523
A-USD,PK-3,2020-09-01,2020-09-01,0.0047860001213848,0.0049189999699592,0.0036239998880773,0.0036710000131279,14988
A-USD,PK-2,2020-09-02,2020-09-02,0.002733000088483,0.0048239999450743,0.0027240000199526,0.0047709997743368,559
A-USD,PK-1,2020-09-03,2020-09-03,0.0026080000679939,0.0028359999414533,0.0025569999124854,0.0027459999546408,523
A-USD,D-3,2020-09-04,2020-09-04,0.0055940002202987,0.0056670000776648,0.0023890000302344,0.0026149998884648,2136
A-USD,D-2,2020-09-05,2020-09-05,0.0036939999554306,0.0057629998773336,0.0036349999718368,0.0055929999798536,4092
A-USD,D-1,2020-09-06,2020-09-06,0.002288999967277,0.005909000057727,0.0022509999107569,0.0036969999782741,261
A-USD,D0,2020-09-07,2020-09-07,0.0022289999760687,0.0023070001043379,0.002119000069797,0.002288999967277,504
A-USD,PK-3,2020-09-14,2020-09-14,0.0033219999168068,0.0035780000034719,0.0032989999745041,0.0033400000538676,3148
A-USD,PK-2,2020-09-15,2020-09-15,0.0027709999121725,0.0033279999624937,0.0027590000536292,0.0033219999168068,785
A-USD,PK-1,2020-09-16,2020-09-16,0.002117000054568,0.0028470000252127,0.0021140000317245,0.002769999904558,1804
A-USD,D-3,2020-09-08,2020-09-08,0.0027580000460147,0.0027650000993162,0.0020930001046508,0.0022289999760687,1208
A-USD,D-2,2020-09-09,2020-09-09,0.0027379998937249,0.0030819999519735,0.0026380000635981,0.0027590000536292,1290
A-USD,D-1,2020-09-10,2020-09-10,0.0029009999707341,0.0029450000729411,0.0026509999297559,0.0027379998937249,1432
A-USD,D0,2020-09-11,2020-09-11,0.0025629999581724,0.0033559999428689,0.0023580000270158,0.0029029999859631,476
A-USD,PK-3,2020-09-16,2020-09-16,0.002117000054568,0.0028470000252127,0.0021140000317245,0.002769999904558,1804
A-USD,PK-2,2020-09-17,2020-09-17,0.0033539999276399,0.0033700000494718,0.0020880000665783,0.002117000054568,9320
A-USD,PK-1,2020-09-18,2020-09-18,0.0035649999044835,0.0044280001893639,0.0032959999516606,0.0033539999276399,1530
A-USD,D-3,2020-09-13,2020-09-13,0.0033360000234097,0.0033460000995546,0.0026730000972747,0.0027630000840872,7222
A-USD,D-2,2020-09-14,2020-09-14,0.0033219999168068,0.0035780000034719,0.0032989999745041,0.0033400000538676,3148
A-USD,D-1,2020-09-15,2020-09-15,0.0027709999121725,0.0033279999624937,0.0027590000536292,0.0033219999168068,785
A-USD,D0,2020-09-16,2020-09-16,0.002117000054568,0.0028470000252127,0.0021140000317245,0.002769999904558,1804
A-USD,PK-3,2020-09-21,2020-09-21,0.0032969999592751,0.0036110000219196,0.0031250000465661,0.0035759999882429,2545
A-USD,PK-2,2020-09-22,2020-09-22,0.0031510000117123,0.0033100000582635,0.0031429999507963,0.0032919999212026,1604
A-USD,PK-1,2020-09-23,2020-09-23,0.0065130000002682,0.0066309999674558,0.0036299999337643,0.0039630001410841,1590
A-USD,D-3,2020-09-17,2020-09-17,0.0033539999276399,0.0033700000494718,0.0020880000665783,0.002117000054568,9320
A-USD,D-2,2020-09-18,2020-09-18,0.0035649999044835,0.0044280001893639,0.0032959999516606,0.0033539999276399,1530
A-USD,D-1,2020-09-19,2020-09-19,0.0036830001045018,0.0037509999237954,0.0035649999044835,0.0035649999044835,140
A-USD,D0,2020-09-20,2020-09-20,0.0035729999653995,0.0041149999015033,0.003527000080794,0.0036869999021291,1153
A-USD,PK-3,2020-09-26,2020-09-26,0.0064340000972151,0.0064400001429021,0.0061329999007284,0.0061460002325475,17
A-USD,PK-2,2020-09-27,2020-09-27,0.0060760001651942,0.0065440000034868,0.0056610000319778,0.0064340000972151,18
A-USD,PK-1,2020-09-28,2020-09-28,0.0093839997425675,0.0096209999173879,0.0060009998269379,0.0060760001651942,1897
A-USD,D-3,2020-09-22,2020-09-22,0.0031510000117123,0.0033100000582635,0.0031429999507963,0.0032919999212026,1604
A-USD,D-2,2020-09-23,2020-09-23,0.0065130000002682,0.0066309999674558,0.0036299999337643,0.0039630001410841,1590
A-USD,D-1,2020-09-24,2020-09-24,0.0068959998898208,0.0069380002096295,0.0054489998146891,0.0065130000002682,4
A-USD,D0,2020-09-25,2020-09-25,0.0061460002325475,0.0069189998321235,0.0058479998260736,0.0068959998898208,4
A-USD,PK-3,2020-09-26,2020-09-26,0.0064340000972151,0.0064400001429021,0.0061329999007284,0.0061460002325475,17
A-USD,PK-2,2020-09-27,2020-09-27,0.0060760001651942,0.0065440000034868,0.0056610000319778,0.0064340000972151,18
A-USD,PK-1,2020-09-28,2020-09-28,0.0093839997425675,0.0096209999173879,0.0060009998269379,0.0060760001651942,1897
A-USD,D-3,2020-10-01,2020-10-01,0.0093769999220967,0.0100830001756548,0.009239999577403,0.009697999805212,1440
A-USD,D-2,2020-10-02,2020-10-02,0.0094590000808238,0.0094910003244876,0.0089429998770356,0.0093769999220967,1385
A-USD,D-1,2020-10-03,2020-10-03,0.0093909995630383,0.0095480000600218,0.0054910001344978,0.0094579998403787,1468
A-USD,D0,2020-10-04,2020-10-04,0.004838999826461,0.009421999566257,0.0048360000364482,0.0093909995630383,302
A-USD,PK-3,2020-10-07,2020-10-07,0.0078940000385046,0.0078959995880723,0.0047969999723136,0.0048119998537003,1381
A-USD,PK-2,2020-10-08,2020-10-08,0.0071669998578727,0.0081000002101063,0.00714399991557,0.0078940000385046,1779
A-USD,PK-1,2020-10-09,2020-10-09,0.008658000268042,0.0090849995613098,0.0071310000494122,0.0071669998578727,571
A-USD,D-3,2020-10-22,2020-10-22,0.007761999964714,0.0078819999471306,0.0061090001836419,0.0061229998245835,136
A-USD,D-2,2020-10-23,2020-10-23,0.0077240001410245,0.0078929997980594,0.0057370001450181,0.007761999964714,159
A-USD,D-1,2020-10-24,2020-10-24,0.0077249999158084,0.0078119998797774,0.0076399999670684,0.0077240001410245,133
A-USD,D0,2020-10-25,2020-10-25,0.0048010000027716,0.007842999882996,0.0047789998352527,0.0077249999158084,0
A-USD,PK-3,2020-10-24,2020-10-24,0.0077249999158084,0.0078119998797774,0.0076399999670684,0.0077240001410245,133
A-USD,PK-2,2020-10-25,2020-10-25,0.0048010000027716,0.007842999882996,0.0047789998352527,0.0077249999158084,0
A-USD,PK-1,2020-10-26,2020-10-26,0.0072800000198185,0.007588000036776,0.0047860001213848,0.0048030000180006,21
A-USD,D-3,2020-11-04,2020-11-04,0.0064280000515282,0.0065230000764131,0.0060720001347362,0.0062290001660585,2
A-USD,D-2,2020-11-05,2020-11-05,0.0065959999337792,0.0066880001686513,0.0063760001212358,0.0064340000972151,49
A-USD,D-1,2020-11-06,2020-11-06,0.0071140001527965,0.0071370000950992,0.0065790000371634,0.0065959999337792,9
A-USD,D0,2020-11-07,2020-11-07,0.0042300000786781,0.0072860000655055,0.0037650000303983,0.0071140001527965,66
A-USD,PK-3,2020-11-14,2020-11-14,0.0043069999665021,0.0043959999457001,0.004226999823004,0.0043939999304711,0
A-USD,PK-2,2020-11-15,2020-11-15,0.0042500002309679,0.0043179998174309,0.0041999998502433,0.0043069999665021,0
A-USD,PK-1,2020-11-16,2020-11-16,0.0095800003036856,0.0096610002219676,0.0042309998534619,0.0042500002309679,497
A-USD,D-3,2020-11-10,2020-11-10,0.004131999798119,0.0041700000874698,0.0040770000778138,0.0041240002028644,0
A-USD,D-2,2020-11-11,2020-11-11,0.0042449999600648,0.0043130000121891,0.0041310000233352,0.004131999798119,0
A-USD,D-1,2020-11-12,2020-11-12,0.0043480000458657,0.0043560001067817,0.0041919997893273,0.00424600020051,0
A-USD,D0,2020-11-13,2020-11-13,0.0043939999304711,0.0043990002013742,0.0043069999665021,0.0043480000458657,0
A-USD,PK-3,2020-11-20,2020-11-20,0.0107800001278519,0.0108260000124573,0.0101209999993443,0.0101330000907182,0
A-USD,PK-2,2020-11-21,2020-11-21,0.0065939999185502,0.0109639996662735,0.006254999898374,0.0107789998874068,13
A-USD,PK-1,2020-11-22,2020-11-22,0.0066970000043511,0.0097070001065731,0.006173999980092,0.0065939999185502,3
A-USD,D-3,2020-11-18,2020-11-18,0.010215999558568,0.0105630001053214,0.0096770003437995,0.0104440003633499,0
A-USD,D-2,2020-11-19,2020-11-19,0.0101279998198151,0.0102800000458955,0.0099480003118515,0.0102169997990131,0
A-USD,D-1,2020-11-20,2020-11-20,0.0107800001278519,0.0108260000124573,0.0101209999993443,0.0101330000907182,0
A-USD,D0,2020-11-21,2020-11-21,0.0065939999185502,0.0109639996662735,0.006254999898374,0.0107789998874068,13
A-USD,PK-3,2020-11-20,2020-11-20,0.0107800001278519,0.0108260000124573,0.0101209999993443,0.0101330000907182,0
A-USD,PK-2,2020-11-21,2020-11-21,0.0065939999185502,0.0109639996662735,0.006254999898374,0.0107789998874068,13
A-USD,PK-1,2020-11-22,2020-11-22,0.0066970000043511,0.0097070001065731,0.006173999980092,0.0065939999185502,3
A-USD,D-3,2020-11-24,2020-11-24,0.0101209999993443,0.0127649996429681,0.0099510001018643,0.0125040002167224,0
A-USD,D-2,2020-11-25,2020-11-25,0.0097500002011656,0.010165000334382,0.0096180001273751,0.0101209999993443,0
A-USD,D-1,2020-11-26,2020-11-26,0.0088860001415014,0.0098230000585317,0.0084100002422928,0.0097479997202754,0
A-USD,D0,2020-11-27,2020-11-27,0.0031099999323487,0.009069999679923,0.0029879999347031,0.0088940002024173,3
A-USD,PK-3,2020-11-27,2020-11-27,0.0031099999323487,0.009069999679923,0.0029879999347031,0.0088940002024173,3
A-USD,PK-2,2020-11-28,2020-11-28,0.008403000421822,0.0085009997710585,0.0030700000934302,0.0031099999323487,0
A-USD,PK-1,2020-11-29,2020-11-29,0.0087770000100135,0.0087860003113746,0.0083170002326369,0.0084020001813769,0
A-USD,D-3,2020-12-11,2020-12-11,0.0085439998656511,0.0086989998817443,0.0083750002086162,0.0086930003017187,0
A-USD,D-2,2020-12-12,2020-12-12,0.0089010000228881,0.0089609995484352,0.0085380002856254,0.0085450001060962,0
A-USD,D-1,2020-12-13,2020-12-13,0.0091310003772377,0.0092110000550746,0.0088600004091858,0.0088989995419979,0
A-USD,D0,2020-12-14,2020-12-14,0.0029889999423176,0.0091779995709657,0.0029859999194741,0.0091319996863603,14
A-USD,PK-3,2020-12-14,2020-12-14,0.0029889999423176,0.0091779995709657,0.0029859999194741,0.0091319996863603,14
A-USD,PK-2,2020-12-15,2020-12-15,0.0090720001608133,0.0090830000117421,0.0029609999619424,0.0029889999423176,0
A-USD,PK-1,2020-12-16,2020-12-16,0.0111849997192621,0.0111940000206232,0.0089959995821118,0.009069999679923,80
A-USD,D-3,2020-12-21,2020-12-21,0.0086289998143911,0.0103019997477531,0.0083849998190999,0.0100530004128813,120
A-USD,D-2,2020-12-22,2020-12-22,0.0101110003888607,0.0101150004193186,0.008382000029087,0.0086070001125335,115
A-USD,D-1,2020-12-23,2020-12-23,0.0080540003255009,0.010331000201404,0.0080540003255009,0.0101089999079704,130
A-USD,D0,2020-12-24,2020-12-24,0.0030630000401288,0.0080479998141527,0.0030529999639838,0.0080479998141527,11
A-USD,PK-3,2020-12-29,2020-12-29,0.0033660000190138,0.0064539997838437,0.0032550001051276,0.006436999887228,7
A-USD,PK-2,2020-12-30,2020-12-30,0.0066849999129772,0.0067039998248219,0.0033499998971819,0.0033650000113993,0
A-USD,PK-1,2020-12-31,2020-12-31,0.0066630002111196,0.0067520001903176,0.0065100002102553,0.0066849999129772,0
A-USD,D-3,2020-12-26,2020-12-26,0.0060100001282989,0.0061010001227259,0.0031079999171197,0.0031320000998675,0
A-USD,D-2,2020-12-27,2020-12-27,0.0061619998887181,0.0064110001549124,0.0060100001282989,0.0060109999030828,0
A-USD,D-1,2020-12-28,2020-12-28,0.0064400001429021,0.0064989998936653,0.0061479997821152,0.0061539998278021,0
A-USD,D0,2020-12-29,2020-12-29,0.0033660000190138,0.0064539997838437,0.0032550001051276,0.006436999887228,7
A-USD,PK-3,2020-12-29,2020-12-29,0.0033660000190138,0.0064539997838437,0.0032550001051276,0.006436999887228,7
A-USD,PK-2,2020-12-30,2020-12-30,0.0066849999129772,0.0067039998248219,0.0033499998971819,0.0033650000113993,0
A-USD,PK-1,2020-12-31,2020-12-31,0.0066630002111196,0.0067520001903176,0.0065100002102553,0.0066849999129772,0
A-USD,D-3,2021-01-02,2021-01-02,0.0109160002321004,0.0198529995977878,0.0105269998311996,0.0176250003278255,0
A-USD,D-2,2021-01-03,2021-01-03,0.0117859998717904,0.0120190000161528,0.0108989998698234,0.0109289996325969,0
A-USD,D-1,2021-01-04,2021-01-04,0.0117939999327063,0.0124599998816847,0.0105229998007416,0.0117750000208616,0
A-USD,D0,2021-01-05,2021-01-05,0.0100859999656677,0.0123260002583265,0.0033420000690966,0.0117960004135966,156
A-USD,PK-3,2021-01-05,2021-01-05,0.0100859999656677,0.0123260002583265,0.0033420000690966,0.0117960004135966,156
A-USD,PK-2,2021-01-06,2021-01-06,0.0016530000139027,0.0103770000860095,0.0015429999912157,0.0100699998438358,0
A-USD,PK-1,2021-01-07,2021-01-07,0.0135490000247955,0.0137639995664358,0.0016390000237151,0.0016570000443607,0
A-USD,D-3,2021-01-18,2021-01-18,0.0129349995404481,0.013065000064671,0.0122819999232888,0.0126120001077651,0
A-USD,D-2,2021-01-19,2021-01-19,0.0131050003692507,0.0136590003967285,0.0128539996221661,0.0129129998385906,0
A-USD,D-1,2021-01-20,2021-01-20,0.0129749998450279,0.0132320001721382,0.0121090002357959,0.01307800039649,0
A-USD,D0,2021-01-21,2021-01-21,0.009519999846816,0.0129540003836154,0.0093259997665882,0.0129540003836154,0
A-USD,PK-3,2021-01-26,2021-01-26,0.0145169999450445,0.0146540002897381,0.0136759998276829,0.0143240001052618,0
A-USD,PK-2,2021-01-27,2021-01-27,0.0135040003806352,0.014564000070095,0.0130719998851418,0.0145209999755024,0
A-USD,PK-1,2021-01-28,2021-01-28,0.0146500002592802,0.0148470001295208,0.0132759995758533,0.0135030001401901,0
A-USD,D-3,2021-02-15,2021-02-15,0.0212510004639625,0.021714000031352,0.0204029995948076,0.0215879995375871,0
A-USD,D-2,2021-02-16,2021-02-16,0.0216179993003606,0.0221009999513626,0.0209250003099441,0.0212580002844333,0
A-USD,D-1,2021-02-17,2021-02-17,0.0227390006184577,0.0228250008076429,0.0214239992201328,0.0216170009225606,0
A-USD,D0,2021-02-18,2021-02-18,0.0031590000726282,0.023089999333024,0.0031179999932646,0.0227400008589029,44
A-USD,PK-3,2021-02-22,2021-02-22,0.0229170005768537,0.0245140008628368,0.0205710008740425,0.0245120003819465,0
A-USD,PK-2,2021-02-23,2021-02-23,0.00282400008291,0.022911999374628,0.0026050000451505,0.022911999374628,7
A-USD,PK-1,2021-02-24,2021-02-24,0.0183269996196031,0.0183419995009899,0.0027199999894946,0.002826000098139,0
A-USD,D-3,2021-02-19,2021-02-19,0.0161710008978843,0.0162489991635084,0.0031349998898804,0.0031580000650137,60
A-USD,D-2,2021-02-20,2021-02-20,0.0240380000323057,0.0249019991606473,0.0159210003912448,0.0161710008978843,0
A-USD,D-1,2021-02-21,2021-02-21,0.0245130006223917,0.0248969998210668,0.0238019991666078,0.0240390002727508,0
A-USD,D0,2021-02-22,2021-02-22,0.0229170005768537,0.0245140008628368,0.0205710008740425,0.0245120003819465,0
A-USD,PK-3,2021-02-22,2021-02-22,0.0229170005768537,0.0245140008628368,0.0205710008740425,0.0245120003819465,0
A-USD,PK-2,2021-02-23,2021-02-23,0.00282400008291,0.022911999374628,0.0026050000451505,0.022911999374628,7
A-USD,PK-1,2021-02-24,2021-02-24,0.0183269996196031,0.0183419995009899,0.0027199999894946,0.002826000098139,0
A-USD,D-3,2021-03-04,2021-03-04,0.0099120000377297,0.010505000129342,0.0097249997779726,0.0102380001917481,0
A-USD,D-2,2021-03-05,2021-03-05,0.0099320001900196,0.0100210001692175,0.0094370003789663,0.0099120000377297,0
