symbol,breakout_date,pct_gain,days_to_peak,strength
EGLD-USD,2021-05-23,38.288500450074736,3,moderate
EGLD-USD,2021-06-26,53.24659051414314,9,strong
EGLD-USD,2021-09-07,77.78659202450137,7,strong
EGLD-USD,2021-09-20,33.611047028859566,3,moderate
EGLD-USD,2021-11-18,59.088187643708,4,strong
EGLD-USD,2023-11-02,45.18612814321557,3,moderate
EGLD-USD,2025-05-07,32.918186258456714,6,moderate
ELF-USD,2020-02-01,44.64446516380563,10,moderate
ELF-USD,2020-02-11,36.00279790994858,3,moderate
ELF-USD,2020-05-19,34.32509694912444,3,moderate
ELF-USD,2020-09-07,167.43439613752753,3,strong
ELF-USD,2020-11-07,48.42704615607858,3,moderate
ELF-USD,2020-11-30,31.9880124215102,9,moderate
ELF-USD,2021-02-08,69.87548965084727,10,strong
ELF-USD,2021-02-16,31.87602723355523,3,moderate
ELF-USD,2021-03-26,49.34176038856189,10,moderate
ELF-USD,2021-04-07,46.26959908081384,3,moderate
ELF-USD,2021-04-24,44.79580948507588,4,moderate
ELF-USD,2021-06-28,34.856073542728375,9,moderate
ELF-USD,2021-08-31,108.2153864937732,9,strong
ELF-USD,2021-09-14,38.96543912401737,3,moderate
ELF-USD,2024-11-22,88.22965821294493,3,strong
ENJ-USD,2020-02-01,44.43660433164671,3,moderate
ENJ-USD,2020-03-16,99.09690853727936,10,strong
ENJ-USD,2020-04-22,32.19730891835583,3,moderate
ENJ-USD,2021-01-05,51.7987847897885,3,strong
ENJ-USD,2021-01-16,140.47420322648375,9,strong
ENJ-USD,2021-02-08,53.88298238739427,4,strong
ENJ-USD,2021-02-27,206.40607845821427,9,strong
ENJ-USD,2021-03-05,123.04864631800112,10,strong
ENJ-USD,2021-03-11,50.27484274003259,4,strong
ENJ-USD,2021-04-05,39.60779726208924,4,moderate
ENJ-USD,2021-04-25,36.3328473802066,5,moderate
ENJ-USD,2021-05-23,102.31826580388824,3,strong
ENJ-USD,2021-10-27,67.50956119908994,10,strong
ENJ-USD,2021-11-22,30.89984229745133,3,moderate
ENJ-USD,2022-05-12,32.934850217701,3,moderate
ENJ-USD,2024-11-15,86.39060789240867,9,strong
ENJ-USD,2024-11-21,64.2353719293837,9,strong
ENJ-USD,2025-04-17,50.64168238791281,4,strong
ENJ-USD,2025-05-07,37.52410544942088,3,moderate
ENS-USD,2021-11-22,84.43920417674939,6,strong
ENS-USD,2022-04-29,60.227802209875634,3,strong
ENS-USD,2022-05-27,30.10149160563485,3,moderate
ENS-USD,2023-12-31,82.69981787141883,10,strong
ENS-USD,2024-01-07,107.77147654300444,4,strong
ENS-USD,2024-05-18,70.89247946065136,10,strong
ENS-USD,2024-11-24,110.04964801136964,10,strong
ENS-USD,2025-05-07,36.92553795759764,6,moderate
EOS-USD,2021-02-10,33.00614885292805,3,moderate
EOS-USD,2021-03-29,56.494006998862304,7,strong
EOS-USD,2021-05-02,120.05361331070958,9,strong
EOS-USD,2021-05-08,38.67524739167379,3,moderate
EOS-USD,2021-05-23,61.388515722745765,4,strong
EOS-USD,2022-08-19,44.56029174690834,3,moderate
EOS-USD,2024-02-28,50.27007775609821,8,strong
EOS-USD,2024-11-28,68.33004078278378,8,strong
EOS-USD,2025-03-30,44.31896295582485,4,moderate
ETC-USD,2020-01-12,71.08982392681192,5,strong
ETC-USD,2020-01-25,46.08255998277534,4,moderate
ETC-USD,2021-02-08,90.82868321657452,5,strong
ETC-USD,2021-04-03,55.30386187819204,10,strong
ETC-USD,2021-04-12,97.29759367622896,4,strong
ETC-USD,2021-04-29,289.17453415048885,7,strong
ETC-USD,2021-05-03,157.59139960491493,3,strong
ETC-USD,2021-05-22,36.54398038541788,4,moderate
ETC-USD,2021-06-26,42.23470762879306,4,moderate
ETC-USD,2022-03-17,78.55013346441636,7,strong
ETC-USD,2022-07-14,77.15433160322998,7,strong
ETC-USD,2022-07-25,73.97079466448353,3,strong
ETC-USD,2024-01-07,53.41259369773704,4,strong
ETH-USD,2020-12-31,73.63396000933474,9,strong
ETH-USD,2021-05-23,36.93242056703059,3,moderate
ETH-USD,2025-05-07,47.94213635195472,6,moderate
ETHW-USD,2022-09-21,116.6144462727568,8,strong
ETHW-USD,2023-11-21,106.6726936380304,6,strong
ETHW-USD,2023-12-20,58.0796456193375,7,strong
ETHW-USD,2024-04-05,33.11741201247624,3,moderate
ETHW-USD,2024-09-25,77.89238557778975,4,strong
ETHW-USD,2025-04-23,39.69479511565914,3,moderate
ETHX-USD,2025-05-06,49.35893720781556,7,moderate
EUL-USD,2022-06-29,42.45912444298989,2,moderate
EUL-USD,2022-07-31,82.2794024779988,10,strong
EUL-USD,2023-02-05,30.151419825959096,3,moderate
EUL-USD,2023-03-15,54.92248828607348,10,strong
EUL-USD,2023-03-24,36.98698757506445,10,moderate
EUL-USD,2023-06-26,51.05296047167008,3,strong
EUL-USD,2023-12-25,33.82271451100551,3,moderate
EUL-USD,2024-02-19,42.4452250575424,7,moderate
EUL-USD,2024-11-07,60.59227118462198,3,strong
EUL-USD,2024-12-22,77.52319383532556,9,strong
EUL-USD,2024-12-26,55.2955095206095,8,strong
EUL-USD,2025-01-13,43.20529422303864,4,moderate
EUL-USD,2025-02-18,41.09389973483224,4,moderate
EUL-USD,2025-03-16,35.82734387471061,9,moderate
EWT-USD,2020-04-06,62.016099840145664,9,strong
EWT-USD,2020-04-20,83.10026663699952,10,strong
EWT-USD,2020-04-25,179.35523454909432,6,strong
EWT-USD,2020-04-29,71.82367286280362,2,strong
EWT-USD,2020-05-17,120.97767689715847,10,strong
EWT-USD,2020-05-24,121.43689443648464,7,strong
EWT-USD,2020-05-28,51.313900324849925,3,strong
EWT-USD,2020-06-12,38.36466197418111,5,moderate
EWT-USD,2020-07-21,51.64154770156348,9,strong
EWT-USD,2020-07-31,49.90370311210259,8,moderate
EWT-USD,2021-01-03,41.56150826431928,3,moderate
EWT-USD,2021-01-13,41.817118089199546,6,moderate
EWT-USD,2021-02-11,49.067600941818405,6,moderate
EWT-USD,2021-02-28,42.61748834091005,3,moderate
EWT-USD,2021-05-23,44.537344792594425,1,moderate
EWT-USD,2021-08-17,61.479860629027016,4,strong
EWT-USD,2021-08-30,39.41852819534081,6,moderate
EWT-USD,2021-11-29,37.83116293780343,4,moderate
EWT-USD,2022-08-08,59.34978886450869,5,strong
EWT-USD,2022-08-18,40.30560446181213,3,moderate
EWT-USD,2022-10-15,33.82858289412829,3,moderate
EWT-USD,2023-11-04,35.18363431799655,8,moderate
EWT-USD,2025-05-05,109.79135280164031,10,strong
EWT-USD,2025-05-12,60.694508846906224,8,strong
FAI-USD,2021-03-23,59.31931168664231,4,strong
FAI-USD,2021-04-12,40.945588251580965,3,moderate
FET-USD,2020-04-22,41.65434978703226,7,moderate
FET-USD,2020-07-10,59.14249212082681,10,strong
FET-USD,2020-07-25,53.116796327407314,10,strong
FET-USD,2020-08-03,47.8535752285697,7,moderate
FET-USD,2020-08-13,64.83770462427591,4,strong
FET-USD,2021-01-12,65.31332553740076,6,strong
FET-USD,2021-01-31,155.77531695297125,9,strong
FET-USD,2021-02-06,55.33411682800019,7,strong
FET-USD,2021-02-28,86.27481437153156,10,strong
FET-USD,2021-03-10,51.38212438348315,4,strong
FET-USD,2021-04-24,84.11276722836486,7,strong
FET-USD,2021-05-23,64.01550695118156,10,strong
FET-USD,2021-08-28,64.6517191180054,10,strong
FET-USD,2021-09-05,42.03779313806185,10,moderate
FET-USD,2021-09-21,40.27114291891106,2,moderate
FET-USD,2021-11-18,32.486972146721456,3,moderate
FET-USD,2022-12-06,72.37897369716487,3,strong
FET-USD,2023-01-04,112.34917705436858,9,strong
FET-USD,2023-01-09,82.97026610719898,8,strong
FET-USD,2023-02-02,98.19377310091944,5,strong
FET-USD,2023-03-11,41.53733798095163,3,moderate
FET-USD,2023-12-11,54.65235755986853,10,strong
FET-USD,2024-02-16,61.70446221534568,5,strong
FET-USD,2024-02-26,132.56687199888154,10,strong
FET-USD,2024-03-03,73.70429562510371,6,strong
FET-USD,2024-06-18,48.31916377459622,8,moderate
FET-USD,2024-08-20,56.64650560002163,5,strong
FET-USD,2025-05-07,33.831733948558025,3,moderate
FIL-USD,2020-01-04,40.40204045334336,3,moderate
FIL-USD,2020-01-15,68.63763369566041,7,strong
FIL-USD,2020-01-24,40.06828402396121,3,moderate
FIL-USD,2020-01-30,45.442209998518976,7,moderate
FIL-USD,2020-02-03,54.388116362591965,9,strong
FIL-USD,2020-02-08,51.36953213353252,6,strong
FIL-USD,2020-03-15,105.52548702931404,4,strong
FIL-USD,2020-03-28,189.3443188810891,10,strong
FIL-USD,2020-04-01,115.5160255826426,6,strong
FIL-USD,2020-05-25,126.23499361915776,10,strong
FIL-USD,2020-06-05,56.78814741126178,5,strong
FIL-USD,2020-06-30,79.31935694567187,8,strong
FIL-USD,2020-09-26,36.77652118259981,4,moderate
FIL-USD,2020-10-07,203.8888089553632,8,strong
FIL-USD,2020-10-12,116.50037869742162,3,strong
FIL-USD,2020-10-22,61.943996324997066,3,strong
FIL-USD,2021-02-06,95.54913405148136,8,strong
FIL-USD,2021-03-14,63.66956774377696,3,strong
FIL-USD,2021-03-23,132.0893568812962,8,strong
FIL-USD,2021-03-28,52.53969628640149,3,strong
FIL-USD,2021-09-02,46.69228639040591,3,moderate
FIL-USD,2022-03-25,40.211675162334885,4,moderate
FIL-USD,2022-07-27,74.309040104919,4,strong
FIL-USD,2023-02-14,69.02779646901988,6,strong
FIL-USD,2023-03-11,35.514947804909845,3,moderate
FIL-USD,2023-12-29,31.06215840682193,3,moderate
FLOKI-USD,2021-07-17,100.00000000000004,5,strong
FLOKI-USD,2021-07-26,133.33332828058516,7,strong
FLOKI-USD,2021-07-30,40.000005456968346,3,moderate
FLOKI-USD,2021-08-07,40.000005456968346,3,moderate
FLOKI-USD,2021-08-24,500.00002273736766,8,strong
FLOKI-USD,2021-08-28,200.00001136868383,4,strong
FLOKI-USD,2021-09-02,164.28572217418872,10,strong
FLOKI-USD,2021-09-09,342.8571307924174,7,strong
FLOKI-USD,2021-09-13,55.00000181898945,3,strong
FLOKI-USD,2021-09-21,96.55172305648672,6,strong
FLOKI-USD,2021-09-30,40.81633425809768,3,moderate
FLOKI-USD,2021-10-24,410.1694638302168,10,strong
FLOKI-USD,2021-10-28,56.78391268973873,7,strong
FLOKI-USD,2021-11-29,36.05441941173814,3,moderate
FLOKI-USD,2022-02-02,81.81817580499376,5,strong
FLOKI-USD,2022-02-27,32.25806413756724,3,moderate
FLOKI-USD,2022-06-18,40.000005456968346,3,moderate
FLOKI-USD,2022-07-17,57.14285621480134,10,strong
FLOKI-USD,2022-07-29,54.54545604875156,3,strong
FLOKI-USD,2022-10-26,71.42857514079465,3,strong
FLOKI-USD,2023-01-24,116.66665656117034,8,strong
FLOKI-USD,2023-02-12,139.1304313440655,4,strong
FLOKI-USD,2023-04-21,60.71428594629966,3,strong
FLOKI-USD,2023-05-02,50.0000056843419,3,strong
FLOKI-USD,2023-10-18,116.66665150842218,8,strong
FLOKI-USD,2023-10-23,39.2857075573097,3,moderate
FLOKI-USD,2024-02-24,319.9999854479343,8,strong
FLOKI-USD,2024-02-28,321.05261276744966,10,strong
FLOKI-USD,2024-03-05,155.17241855150996,6,strong
FLOKI-USD,2024-05-25,31.111115710197605,3,moderate
FLOKI-USD,2024-07-12,46.0992919512394,9,moderate
FLOKI-USD,2024-11-08,85.71428125969402,7,strong
FLOKI-USD,2025-05-06,51.31579955115689,7,strong
FLOW-USD,2021-01-27,55.93109643983188,9,strong
FLOW-USD,2021-02-11,73.41887720045726,10,strong
FLOW-USD,2021-02-26,96.57227408130794,6,strong
FLOW-USD,2021-05-23,30.192715215603616,3,moderate
FLOW-USD,2021-07-04,76.04464982291968,7,strong
FLOW-USD,2021-07-08,38.26082230050252,3,moderate
FLOW-USD,2021-07-20,94.4679473858668,10,strong
FLOW-USD,2021-07-28,31.67352071907145,3,moderate
FLOW-USD,2022-01-26,37.2824502487658,5,moderate
FLOW-USD,2022-08-02,63.72238383912514,8,strong
FLOW-USD,2023-06-28,40.89567982433814,4,moderate
FLOW-USD,2024-11-21,43.101928294393545,10,moderate
FLR-USD,2023-12-06,46.564226044661694,3,moderate
FLR-USD,2024-01-12,38.26246458169369,6,moderate
FLR-USD,2024-02-01,48.71977833708256,10,moderate
FLR-USD,2024-02-22,50.91345747952679,4,strong
FLR-USD,2024-11-13,57.320936394836345,10,strong
FLR-USD,2024-11-28,51.44442279819378,5,strong
FLR-USD,2025-04-08,47.67679742641704,6,moderate
FLUID-USD,2021-12-02,51.354386860502274,5,strong
FLUID-USD,2022-01-11,49.825863432022416,4,moderate
FLUID-USD,2022-02-02,117.2935095131146,8,strong
FLUID-USD,2022-02-06,74.85120480822921,9,strong
FLUID-USD,2022-03-10,71.45879952736416,4,strong
FLUID-USD,2022-03-18,67.82149605254527,3,strong
FLUID-USD,2022-03-24,84.59403152891618,10,strong
FLUID-USD,2022-03-28,129.22725551226435,6,strong
FLUID-USD,2022-04-02,99.9590828451289,1,strong
FLUID-USD,2022-04-07,109.16231457662668,6,strong
FLUID-USD,2022-05-12,70.27350322648056,10,strong
FLUID-USD,2022-08-29,99.38416662420016,10,strong
FLUID-USD,2022-09-03,40.369349156317256,5,moderate
FLUID-USD,2022-10-23,34.45947997563844,3,moderate
FLUID-USD,2023-03-24,131.85931672460504,6,strong
FLUID-USD,2023-03-28,70.55355270761076,2,strong
FLUID-USD,2023-10-19,57239.98713421707,456,strong
FLUID-USD,2025-01-28,34.90688139263846,3,moderate
FRXETH-USD,2025-05-07,47.793321944899226,6,moderate
G-USD,2022-09-18,87.36157610872439,3,strong
G-USD,2023-06-15,59.663875205691255,1,strong
G-USD,2023-12-17,300.00000000000006,2,strong
G-USD,2024-01-06,32.60869015050476,4,moderate
G-USD,2024-02-20,45.71427918077295,3,moderate
G-USD,2024-05-15,93.54838482540342,6,strong
G-USD,2024-05-23,66.66667288543408,8,strong
G-USD,2024-06-01,71.42857307833168,4,strong
G-USD,2024-09-06,38.888880467641954,2,moderate
G-USD,2024-09-30,30.43477641931784,3,moderate
G-USD,2024-10-22,199.99998930006257,3,strong
G-USD,2024-11-02,43.24323633400694,9,moderate
G-USD,2025-03-19,40.90909341458593,3,moderate
G-USD,2025-03-28,60.00000970127709,3,strong
GAL-USD,2020-09-12,30.892186222887936,3,moderate
GAL-USD,2020-11-22,53.94259385272044,3,strong
GAL-USD,2020-12-20,281.1844191525148,8,strong
GAL-USD,2020-12-24,150.68320485562637,4,strong
GAL-USD,2021-02-26,112.40452294817192,10,strong
GAL-USD,2021-05-10,201.2271696854364,4,strong
GAL-USD,2021-06-14,39.25051860001341,3,moderate
GAL-USD,2021-11-12,92.393050342968,5,strong
GAL-USD,2022-03-09,41.040959174309386,7,moderate
GAL-USD,2024-03-07,41.12540302935896,4,moderate
GAL-USD,2024-05-22,61.95730366927205,3,strong
GAL-USD,2025-04-19,75.33957155581453,7,strong
GAL-USD,2025-04-23,77.8480728752402,9,strong
GAL-USD,2025-04-29,36.36358289016888,3,moderate
GALA-USD,2020-11-01,58.36300163461987,5,strong
GALA-USD,2020-12-26,396.6996737394576,4,strong
GALA-USD,2021-01-01,44.06614247309539,8,moderate
GALA-USD,2021-01-23,265.8184870886094,10,strong
GALA-USD,2021-01-27,564.6412673895355,10,strong
GALA-USD,2021-01-31,469.0204937176348,8,strong
GALA-USD,2021-02-04,171.73272387544213,4,strong
GALA-USD,2021-02-15,77.58028340110808,10,strong
GALA-USD,2021-02-21,90.76733441594936,6,strong
GALA-USD,2021-05-23,30.61367275858176,3,moderate
GALA-USD,2021-07-10,86.50913209654627,4,strong
GALA-USD,2021-07-21,139.66262706707627,7,strong
GALA-USD,2021-07-25,50.308341540789016,3,strong
GALA-USD,2021-08-08,33.77737377698141,3,moderate
GALA-USD,2021-08-21,58.87434992450683,5,strong
GALA-USD,2021-09-10,459.3267802586956,7,strong
GALA-USD,2021-09-14,166.24590513540477,3,strong
GALA-USD,2021-09-28,49.5309942454136,5,moderate
GALA-USD,2021-10-27,38.66630977883608,3,moderate
GALA-USD,2021-11-12,365.11878454556125,10,strong
GALA-USD,2021-11-16,516.0770956231238,10,strong
GALA-USD,2021-11-22,82.05615808137222,6,strong
GALA-USD,2022-02-02,102.77442049074806,6,strong
GALA-USD,2022-05-11,54.81332944411268,4,strong
GALA-USD,2023-01-03,187.52555190908004,10,strong
GALA-USD,2023-01-07,117.2283740238226,6,strong
GALA-USD,2023-03-11,47.200214696175664,8,moderate
GALA-USD,2024-02-24,55.21245557822038,7,strong
GALA-USD,2024-03-06,92.34471877448324,4,strong
GALA-USD,2024-11-21,54.532285689633085,9,strong
GALA-USD,2024-12-01,39.62701117798409,4,moderate
GALA-USD,2025-05-06,50.27943394426004,7,strong
GAS-USD,2020-02-09,53.31434196348464,5,strong
GAS-USD,2020-11-22,45.71305284474669,3,moderate
GAS-USD,2021-02-07,106.29917726453182,7,strong
GAS-USD,2021-02-11,201.67483113069017,10,strong
GAS-USD,2021-02-18,195.73484844604675,7,strong
GAS-USD,2021-02-22,44.61672102595253,3,moderate
GAS-USD,2021-04-13,44.01266191555684,5,moderate
GAS-USD,2021-04-24,43.99228690172593,8,moderate
GAS-USD,2021-07-10,54.53490693027284,3,strong
GAS-USD,2021-07-23,45.509894735372,8,moderate
GAS-USD,2022-09-12,34.740337211641915,3,moderate
GAS-USD,2023-02-06,69.61150104333697,3,strong
GAS-USD,2023-10-25,340.3520199169164,10,strong
GAS-USD,2023-10-29,206.3651817513868,10,strong
GAS-USD,2023-11-02,257.798969167213,8,strong
GAS-USD,2023-11-06,99.48153538141568,4,strong
GAS-USD,2025-04-07,103.1047348868825,9,strong
GLM-USD,2020-08-06,31.926386572021897,3,moderate
GLM-USD,2020-08-18,63.759911552156176,3,strong
GLM-USD,2020-11-07,36.30165517540288,3,moderate
GLM-USD,2021-02-03,86.80485051817793,10,strong
GLM-USD,2021-02-16,69.4001074842469,5,strong
GLM-USD,2021-03-25,43.47574829056832,5,moderate
GLM-USD,2021-04-24,46.9933076303342,9,moderate
GLM-USD,2021-09-01,36.8439546850645,3,moderate
GLM-USD,2021-11-23,49.82226573329526,6,moderate
GLM-USD,2022-02-22,73.96597881403288,4,strong
GLM-USD,2022-05-12,33.286500946025846,3,moderate
GLM-USD,2022-09-09,46.868577830246224,3,moderate
GLM-USD,2024-02-17,78.29560314088701,9,strong
GLM-USD,2024-02-29,92.50882473951958,3,strong
GLM-USD,2024-04-25,59.646329919313104,10,strong
GLM-USD,2024-05-02,39.42987076927113,3,moderate
GLM-USD,2025-02-13,50.499523380981806,3,strong
GMT-USD,2021-05-29,47.05690976995885,5,moderate
GMT-USD,2022-05-20,125.6248163279496,3,strong
GMT-USD,2022-05-26,78.00678900491879,7,strong
GMT-USD,2022-06-04,45.05959059205028,6,moderate
GMT-USD,2022-06-25,67.43942861505136,7,strong
GMT-USD,2022-07-05,33.28602623715812,3,moderate
GMT-USD,2022-07-15,114.63604760665574,2,strong
GMT-USD,2022-07-21,72.38884318065459,7,strong
GMT-USD,2022-07-25,66.29610566455821,3,strong
GMT-USD,2022-08-04,76.76688187922413,7,strong
GMT-USD,2022-08-13,81.68130105498253,2,strong
GMT-USD,2022-09-07,47.67505994660334,3,moderate
GMT-USD,2022-09-12,33.824356970640444,3,moderate
GMX-USD,2021-08-13,175.1533731651425,10,strong
GMX-USD,2021-08-20,55.190320931682926,3,strong
GMX-USD,2021-09-13,84.6560908889597,4,strong
GMX-USD,2021-10-20,59.4915235342103,3,strong
GMX-USD,2021-11-02,53.35321242103044,10,strong
GMX-USD,2021-11-11,31.313135470397025,3,moderate
GMX-USD,2021-11-27,1000.2980995676904,3,strong
GMX-USD,2022-01-08,138.73237382246162,4,strong
GMX-USD,2022-01-31,58.40164384164616,10,strong
GMX-USD,2022-05-03,41.39784285860436,3,moderate
GMX-USD,2022-05-07,49.50495391863353,1,moderate
GMX-USD,2022-05-12,38.53210960174481,3,moderate
GMX-USD,2022-05-22,149.9999999999062,8,strong
GMX-USD,2022-05-27,81.81817580500005,3,strong
GMX-USD,2022-06-14,50.000006063298166,3,strong
GMX-USD,2022-07-07,49.999999999943725,3,moderate
GMX-USD,2022-08-30,36.98629249507926,3,moderate
GMX-USD,2022-09-10,42.85713543269651,3,moderate
GMX-USD,2022-09-18,41.4285635586583,3,moderate
GMX-USD,2022-09-29,41.4285635586583,3,moderate
GMX-USD,2022-12-07,36.36363736583437,3,moderate
GMX-USD,2022-12-24,32.14286108709434,1,moderate
GMX-USD,2023-11-20,348.6486236689005,3,strong
GNO-USD,2020-04-15,39.98425207661877,10,moderate
GNO-USD,2020-08-11,71.10718202157787,3,strong
GNO-USD,2020-08-29,53.218353239684426,4,strong
GNO-USD,2020-09-07,46.90058184744419,3,moderate
GNO-USD,2020-10-18,41.06557892434304,3,moderate
GNO-USD,2021-01-02,61.52816757786734,8,strong
GNO-USD,2021-05-23,43.723250737768346,3,moderate
GNO-USD,2021-06-26,37.49409340324543,10,moderate
GNO-USD,2021-08-21,68.00338189191415,4,strong
GNO-USD,2022-03-25,41.74960840990783,4,moderate
GNO-USD,2023-11-05,57.47555160681628,10,strong
GNO-USD,2025-05-07,34.98090223517656,6,moderate
GOAT-USD,2021-04-01,63.452329490664006,4,strong
GOAT-USD,2021-04-07,70.61036558574256,5,strong
GOAT-USD,2021-04-26,49664.05133223568,7,strong
GOAT-USD,2021-04-30,51.23696368615784,3,strong
GOAT-USD,2021-08-10,33.44087213725485,3,moderate
GOAT-USD,2023-04-26,50.248753289399495,3,strong
GOAT-USD,2023-05-20,6846768.2943076445,7,strong
GOAT-USD,2023-06-07,49.240675434782446,3,moderate
GOAT-USD,2023-09-19,36.11342587450966,3,moderate
GOAT-USD,2023-10-03,30.73796662816708,2,moderate
GOAT-USD,2023-10-24,71.3499476401452,4,strong
GOAT-USD,2023-11-02,45.99061944385317,4,moderate
GOAT-USD,2023-11-28,95.71077707410134,3,strong
GOAT-USD,2024-01-02,61.81112248148607,3,strong
GOAT-USD,2024-01-17,32.47721034742666,3,moderate
GOAT-USD,2024-02-08,58.64720319002377,7,strong
GOAT-USD,2024-02-12,32.13841435714255,3,moderate
GOAT-USD,2024-03-13,61.245138476105765,8,strong
GOAT-USD,2024-03-17,37.855466508272166,4,moderate
GOAT-USD,2024-03-26,84.03350835308446,4,strong
GOAT-USD,2024-05-01,32.75663523365911,4,moderate
GOAT-USD,2024-09-10,51.90067962986369,3,strong
GOAT-USD,2024-10-13,1028.7291110246674,9,strong
GOAT-USD,2024-10-19,504.9863198785022,3,strong
GOAT-USD,2024-10-27,32.80460119041166,3,moderate
GOAT-USD,2024-11-09,55.820505401452735,4,strong
GOAT-USD,2024-11-19,48.93949135666594,3,moderate
GOAT-USD,2024-11-29,94.11872359151384,7,strong
GOAT-USD,2024-12-10,285.5624561203334,7,strong
GOAT-USD,2024-12-14,89.3930255241799,3,strong
GOAT-USD,2025-02-13,41.23646010067152,3,moderate
GOAT-USD,2025-05-21,43.67849725363799,3,moderate
GRT-USD,2020-06-19,1715.1092428610116,5,strong
GRT-USD,2020-06-23,542.0377269306437,1,strong
GRT-USD,2020-06-28,70.8710817977534,3,strong
GRT-USD,2020-07-05,61.93209790701615,1,strong
GRT-USD,2020-07-10,352.6330789457602,1,strong
GRT-USD,2020-07-19,380.1854121634698,8,strong
GRT-USD,2020-07-24,256.02228089686776,3,strong
GRT-USD,2020-07-30,93.03002082389048,6,strong
GRT-USD,2020-08-08,371.605697411321,8,strong
GRT-USD,2020-08-13,102.0580968932422,3,strong
GRT-USD,2020-08-18,68.12995277656444,3,strong
GRT-USD,2020-08-23,61.11702422959722,9,strong
GRT-USD,2020-08-27,91.15676724700964,5,strong
GRT-USD,2020-10-22,220.13461286072905,3,strong
GRT-USD,2020-12-31,73.59924801237909,9,strong
GRT-USD,2021-02-27,1561.718775638411,10,strong
GRT-USD,2021-03-04,45.24528507519268,5,moderate
GRT-USD,2021-03-15,118.20595137897256,4,strong
GRT-USD,2021-05-03,962.561707475472,8,strong
GRT-USD,2021-05-23,36.56640045067614,3,moderate
GRT-USD,2022-03-12,42.28936695248987,4,moderate
GT-USD,2021-02-06,42.02197318066292,7,moderate
GT-USD,2021-02-16,150.85331634477728,3,strong
GT-USD,2021-03-15,43.35275406075296,4,moderate
GT-USD,2021-04-07,74.66405464716276,4,strong
GT-USD,2021-04-28,98.586918624425,7,strong
GT-USD,2021-05-02,134.85374044791465,10,strong
GT-USD,2021-05-08,72.53364340482891,4,strong
GT-USD,2021-05-23,30.80886935397297,3,moderate
HIVE-USD,2020-04-20,688.7789355905664,6,strong
HIVE-USD,2021-02-07,111.94580959612858,8,strong
HIVE-USD,2021-02-12,39.91701288614437,3,moderate
HIVE-USD,2021-02-24,65.93593803997973,3,strong
HIVE-USD,2021-03-20,100.28816972021376,10,strong
HIVE-USD,2021-03-25,75.86375774446347,8,strong
HIVE-USD,2021-04-24,66.39079730839373,3,strong
HIVE-USD,2021-05-20,34.89594854875728,3,moderate
HIVE-USD,2021-06-27,49.565278821973926,10,moderate
HIVE-USD,2021-09-01,54.41495299995327,3,strong
HIVE-USD,2021-10-03,42.8058438358632,3,moderate
HIVE-USD,2021-11-13,47.23592847061003,10,moderate
HIVE-USD,2021-11-22,166.87865839674808,7,strong
HIVE-USD,2021-11-26,43.313141505516434,3,moderate
HIVE-USD,2022-05-12,32.95440054754258,5,moderate
HIVE-USD,2022-06-25,54.69129574574956,4,strong
HIVE-USD,2022-07-29,43.6456864567256,3,moderate
HIVE-USD,2024-12-06,33.22287314666317,3,moderate
HIVE-USD,2024-12-19,70.71068594530101,10,strong
HIVE-USD,2025-01-02,81.507864694836,4,strong
HNT-USD,2020-08-09,214.32124034431,8,strong
HNT-USD,2020-08-13,57.80871925457664,4,strong
HNT-USD,2020-09-21,31.02999145454608,3,moderate
HNT-USD,2020-11-03,62.97496305402975,5,strong
HNT-USD,2020-11-16,46.307037780507535,5,moderate
HNT-USD,2021-02-02,92.97842945274148,10,strong
HNT-USD,2021-03-07,77.30813384988956,10,strong
HNT-USD,2021-03-24,116.2382676466342,10,strong
HNT-USD,2021-03-30,85.62246925061835,7,strong
HNT-USD,2021-04-24,43.98975004677877,8,moderate
HNT-USD,2021-05-23,71.37466198439826,5,strong
HNT-USD,2021-08-07,44.990936768026856,10,moderate
HNT-USD,2021-11-03,77.69770737019292,9,strong
HNT-USD,2022-05-27,53.83434644547138,10,strong
HNT-USD,2022-06-12,33.78286450123221,3,moderate
HNT-USD,2022-09-06,65.39639823652989,4,strong
HNT-USD,2023-01-11,61.39850385299209,6,strong
HNT-USD,2023-07-09,37.79415665366378,3,moderate
HNT-USD,2023-12-03,87.17444320481722,4,strong
HNT-USD,2023-12-11,86.98141220823624,8,strong
HNT-USD,2024-01-06,43.44258375247933,6,moderate
HNT-USD,2024-04-26,45.13780353034801,3,moderate
HNT-USD,2024-08-06,61.361471870407335,7,strong
HNT-USD,2024-11-29,41.99125249697374,3,moderate
HNT-USD,2025-04-09,33.14752573587667,3,moderate
HOT-USD,2020-02-05,37.57416104804781,5,moderate
HOT-USD,2020-04-03,35.14739737830182,3,moderate
HOT-USD,2020-06-16,202.2157645712612,10,strong
HOT-USD,2020-06-23,84.03007424006262,3,strong
HOT-USD,2020-07-17,37.4335817884827,3,moderate
HOT-USD,2020-08-03,157.83580350484874,10,strong
HOT-USD,2020-08-07,100.42653968942032,6,strong
HOT-USD,2020-08-11,72.77540913848347,2,strong
HOT-USD,2020-08-22,63.1944472047416,6,strong
HOT-USD,2020-09-06,58.34179823108551,3,strong
HOT-USD,2021-01-16,95.69238928786636,7,strong
HOT-USD,2021-01-20,35.59865116849597,3,moderate
