symbol,breakout_date,breakout_high
CRV-USD,2021-03-26,2.63677191734314
CRV-USD,2021-04-12,3.129848957061768
CRV-USD,2021-04-24,2.6442770957946777
CRV-USD,2021-05-23,1.706532001495361
CRV-USD,2021-05-30,1.7969110012054443
CRV-USD,2021-09-13,2.478384017944336
CRV-USD,2021-10-22,3.3694639205932617
CRV-USD,2021-11-21,3.943525075912476
CRV-USD,2022-07-11,0.9546729922294616
CRV-USD,2022-07-25,1.3859820365905762
CRV-USD,2022-11-20,0.5470449924468994
CRV-USD,2024-08-11,0.2602519989013672
CRV-USD,2024-11-20,0.4087100028991699
CRV-USD,2024-11-27,0.5220779776573181
CRV-USD,2024-12-01,0.7236700057983398
CRV-USD,2025-04-08,0.4871410131454468
CSPR-USD,2021-07-14,0.072902999818325
CSPR-USD,2021-08-03,0.0695789977908134
CSPR-USD,2022-03-15,0.0602530017495155
CSPR-USD,2022-03-29,0.0811000019311904
CSPR-USD,2022-10-13,0.0364710018038749
CSPR-USD,2024-11-13,0.0084699997678399
CSPR-USD,2025-04-24,0.0101460004225373
CTC-USD,2020-02-09,0.3194069862365722
CTC-USD,2020-03-15,0.1888689994812011
CTC-USD,2020-03-29,0.3298279941082001
CTC-USD,2020-06-26,0.209878996014595
CTC-USD,2020-07-24,0.2867819964885711
CTC-USD,2020-08-07,0.4447180032730102
CTC-USD,2021-01-01,0.631754994392395
CTC-USD,2021-02-07,0.8659890294075012
CTC-USD,2021-02-16,2.8336730003356934
CTC-USD,2021-02-26,3.4123809337615967
CTC-USD,2021-05-23,3.60191011428833
CTC-USD,2021-05-28,3.69200611114502
CTC-USD,2021-08-22,3.147444009780884
CTC-USD,2022-03-20,1.45586097240448
CTC-USD,2022-10-07,0.2964429855346679
CTC-USD,2022-10-27,0.4029589891433716
CTC-USD,2022-12-18,0.463454008102417
CTC-USD,2023-12-09,0.2202409952878952
CTC-USD,2023-12-27,0.5457770228385925
CTC-USD,2024-03-05,0.6525830030441284
CTC-USD,2024-11-12,0.4813069999217987
CTC-USD,2024-11-17,0.6037909984588623
CTC-USD,2024-11-29,1.0027199983596802
CTC-USD,2024-12-03,1.5799390077590942
CVX-USD,2021-05-23,6.229734897613525
CVX-USD,2021-05-29,7.272768020629883
CVX-USD,2021-06-26,3.082406997680664
CVX-USD,2021-07-19,2.330687999725342
CVX-USD,2021-08-04,3.22434401512146
CVX-USD,2021-08-12,5.564140796661377
CVX-USD,2021-08-17,6.382143020629883
CVX-USD,2021-09-01,7.176098823547363
CVX-USD,2021-09-13,10.998746871948242
CVX-USD,2021-09-20,10.067479133605955
CVX-USD,2021-10-08,11.167860984802246
CVX-USD,2021-10-16,15.41451644897461
CVX-USD,2021-10-23,20.787647247314453
CVX-USD,2021-11-07,30.34983253479004
CVX-USD,2021-11-22,23.50495338439941
CVX-USD,2021-12-04,22.28184127807617
CVX-USD,2021-12-14,27.394222259521484
CVX-USD,2021-12-20,31.80510139465332
CVX-USD,2022-03-23,21.501916885375977
CVX-USD,2022-03-31,31.06214904785156
CVX-USD,2022-07-02,4.189527988433838
CVX-USD,2024-06-13,2.276685953140259
CVX-USD,2024-11-16,2.1841399669647217
CVX-USD,2024-11-28,3.1807210445404053
CVX-USD,2024-12-02,5.392086029052734
CWBTC-USD,2023-07-19,608.9747924804688
DAG-USD,2020-03-16,0.0068160002119839
DAG-USD,2020-04-20,0.0086350003257393
DAG-USD,2020-07-05,0.0072240000590682
DAG-USD,2020-07-14,0.0097040003165602
DAG-USD,2020-08-03,0.0122429998591542
DAG-USD,2020-08-07,0.016372999176383
DAG-USD,2020-11-29,0.0104560004547238
DAG-USD,2021-01-07,0.0077010001987218
DAG-USD,2021-01-25,0.0102779995650053
DAG-USD,2021-02-07,0.0146270003169775
DAG-USD,2021-03-07,0.0330410003662109
DAG-USD,2021-03-13,0.0549799986183643
DAG-USD,2021-04-25,0.0689020007848739
DAG-USD,2021-05-23,0.0449960008263587
DAG-USD,2021-06-21,0.0511289983987808
DAG-USD,2021-06-25,0.0745880007743835
DAG-USD,2021-07-02,0.083406001329422
DAG-USD,2021-07-07,0.1273989975452423
DAG-USD,2021-07-20,0.1339209973812103
DAG-USD,2021-07-28,0.1892379969358444
DAG-USD,2021-08-22,0.3303239941596985
DAG-USD,2021-10-30,0.2115080058574676
DAG-USD,2021-12-23,0.1602080017328262
DAG-USD,2022-07-28,0.0887190029025077
DAG-USD,2023-01-05,0.0398349985480308
DAG-USD,2023-07-14,0.0346370004117488
DAG-USD,2023-11-09,0.0383099988102912
DAG-USD,2023-12-05,0.0403500013053417
DAG-USD,2024-05-19,0.0418949984014034
DAG-USD,2024-09-21,0.0210289992392063
DAG-USD,2024-10-17,0.0229499991983175
DAG-USD,2024-11-16,0.0349289998412132
DAG-USD,2024-11-22,0.0495820008218288
DAG-USD,2025-01-14,0.058602999895811
DASH-USD,2020-01-09,53.27865982055664
DASH-USD,2020-01-13,71.1114501953125
DASH-USD,2020-03-16,47.55134963989258
DASH-USD,2021-01-07,107.51936340332033
DASH-USD,2021-02-08,126.38785552978516
DASH-USD,2021-02-12,172.94943237304688
DASH-USD,2021-02-16,271.7746276855469
DASH-USD,2021-04-13,300.9442443847656
DASH-USD,2021-05-23,184.1112823486328
DASH-USD,2024-11-29,37.5538215637207
DCR-USD,2020-12-15,30.02824783325196
DCR-USD,2021-01-05,49.48297882080078
DCR-USD,2021-05-23,125.38497924804688
DCR-USD,2022-01-11,56.99280548095703
DCR-USD,2022-08-02,27.334457397460938
DCR-USD,2023-12-24,17.36072540283203
DEEP-USD,2020-04-12,0.0003359999973326
DEEP-USD,2020-05-31,0.0004269999917596
DEEP-USD,2020-07-28,0.0004659999976865
DEEP-USD,2020-08-10,0.000250999990385
DEEP-USD,2020-08-16,0.0003420000139158
DEEP-USD,2020-08-28,0.0008939999970607
DEEP-USD,2020-09-08,0.0010539999930188
DEEP-USD,2020-11-17,0.0005479999817907
DEEP-USD,2020-12-16,0.0006999999750405
DEEP-USD,2021-01-07,0.0005070000188425
DEEP-USD,2021-01-16,0.0005639999872073
DEEP-USD,2021-02-05,0.000668000022415
DEEP-USD,2021-02-09,0.0010000000474974
DEEP-USD,2021-02-13,0.0007300000288523
DEEP-USD,2021-02-27,0.0056280000135302
DEEP-USD,2021-03-11,0.0043000001460313
DEEP-USD,2021-03-23,0.0059059998020529
DEEP-USD,2021-03-31,0.0082940002903342
DEEP-USD,2021-04-07,0.0130270002409815
DEEP-USD,2021-04-13,0.0058070002123713
DEEP-USD,2021-04-21,0.0042139999568462
DEEP-USD,2021-05-31,0.0010450000409036
DEEP-USD,2021-06-09,0.0017239999724552
DEEP-USD,2021-06-19,0.0012819999828934
DEEP-USD,2021-07-03,0.0011749999830499
DEEP-USD,2021-07-22,0.0012700000079348
DEEP-USD,2021-08-06,0.001897000009194
DEEP-USD,2021-08-17,0.0020820000208914
DEEP-USD,2021-08-22,0.0047129997983574
DEEP-USD,2021-09-02,0.0040020002052187
DEEP-USD,2021-09-06,0.0054419999942183
DEEP-USD,2021-09-25,0.004759999923408
DEEP-USD,2021-10-13,0.0038189999759197
DEEP-USD,2021-11-02,0.0035190000198781
DEEP-USD,2021-11-17,0.0025929999537765
DEEP-USD,2021-12-18,0.0023399998899549
DEEP-USD,2021-12-28,0.0025619999505579
DEEP-USD,2022-03-08,0.0012169999536126
DEEP-USD,2022-04-01,0.0009950000094249
DEEP-USD,2022-04-09,0.0009980000322684
DEEP-USD,2022-04-18,0.0022640000097453
DEEP-USD,2022-04-25,0.0014149999478831
DEEP-USD,2022-04-29,0.0024550000671297
DEEP-USD,2022-05-04,0.0021780000533908
DEGEN-USD,2021-05-23,4.122939109802246
DEGEN-USD,2023-03-27,9.000000318337698e-06
DEGEN-USD,2023-04-07,3.999999989900971e-06
DEGEN-USD,2023-04-11,3.000000106112566e-06
DEGEN-USD,2023-04-15,3.000000106112566e-06
DEGEN-USD,2023-04-25,1.999999994950485e-06
DEGEN-USD,2023-05-01,4.999999873689376e-06
DEGEN-USD,2023-05-15,1.999999994950485e-06
DEGEN-USD,2023-05-23,3.999999989900971e-06
DEGEN-USD,2023-05-27,3.000000106112566e-06
DEXE-USD,2020-12-09,0.9848759770393372
DEXE-USD,2020-12-13,1.4244179725646973
DEXE-USD,2021-01-01,1.6505919694900513
DEXE-USD,2021-01-17,3.785463094711304
DEXE-USD,2021-02-07,4.234628200531006
DEXE-USD,2021-02-28,6.793396949768066
DEXE-USD,2021-03-04,10.592267990112305
DEXE-USD,2021-05-23,6.972020149230957
DEXE-USD,2021-07-01,3.5258169174194336
DEXE-USD,2021-07-19,3.632455110549927
DEXE-USD,2021-07-23,9.47471046447754
DEXE-USD,2021-08-05,12.05873680114746
DEXE-USD,2021-08-22,12.258255958557127
DEXE-USD,2022-07-22,3.2772490978240967
DEXE-USD,2023-11-06,2.523561954498291
DEXE-USD,2024-02-25,4.119324207305908
DEXE-USD,2024-03-04,6.835838794708252
DEXE-USD,2024-03-19,10.76164722442627
DEXE-USD,2024-12-20,11.28752899169922
DEXE-USD,2024-12-30,15.860809326171877
DGB-USD,2020-04-13,0.0062259999103844
DGB-USD,2020-04-20,0.0085009997710585
DGB-USD,2020-04-27,0.0143569996580481
DGB-USD,2020-05-21,0.0161000005900859
DGB-USD,2020-06-09,0.0174330007284879
DGB-USD,2020-12-23,0.0221190005540847
DGB-USD,2020-12-31,0.0254710000008344
DGB-USD,2021-02-05,0.0391919985413551
DGB-USD,2021-02-09,0.05502700060606
DGB-USD,2021-02-14,0.0649060010910034
DGB-USD,2021-04-13,0.086776003241539
DGB-USD,2022-03-24,0.0234939996153116
DGB-USD,2024-03-29,0.0145979998633265
DGB-USD,2024-11-17,0.0095539996400475
DGB-USD,2024-11-27,0.0112490002065896
DGB-USD,2024-12-01,0.0171039998531341
DGB-USD,2024-12-31,0.01118899974972
DGB-USD,2025-03-05,0.0085370000451803
DGB-USD,2025-03-23,0.0082909995689988
DLC-USD,2020-02-16,0.0012489999644458
DLC-USD,2020-03-26,0.0004039999912492
DLC-USD,2020-06-03,0.0003640000068116
DLC-USD,2020-07-20,0.0003659999929368
DLC-USD,2020-07-24,0.0005779999773949
DLC-USD,2020-12-25,0.001230000052601
DLC-USD,2021-02-10,0.0009430000209249
DLC-USD,2021-04-05,0.0017969999462366
DLC-USD,2021-05-06,0.0023350000847131
DLC-USD,2021-11-02,0.0032120000105351
DLC-USD,2022-02-01,0.0015650000423192
DLC-USD,2022-03-25,0.00179999996908
DLC-USD,2024-03-20,0.0012639999622479
DLC-USD,2025-03-22,0.0002929999900516
DOGE-USD,2020-07-04,0.0023399998899549
DOGE-USD,2020-12-30,0.0047030001878738
DOGE-USD,2021-01-25,0.0088790003210306
DOGE-USD,2021-02-01,0.0432499982416629
DOGE-USD,2021-02-05,0.0537399984896183
DOGE-USD,2021-04-10,0.0650679990649223
DOGE-USD,2021-04-14,0.1425099968910217
DOGE-USD,2021-04-30,0.3397569954395294
DOGE-USD,2021-05-12,0.5199750065803528
DOGE-USD,2021-05-30,0.3103240132331848
DOGE-USD,2021-06-21,0.2808890044689178
DOGE-USD,2022-10-25,0.0640489980578422
DOGE-USD,2024-02-25,0.0867590010166168
DOGE-USD,2024-02-29,0.1344089955091476
DOGE-USD,2024-11-07,0.203477993607521
DOGE-USD,2025-05-07,0.1740629971027374
DYDX-USD,2021-09-13,11.463244438171388
DYDX-USD,2021-09-23,14.943302154541016
DYDX-USD,2022-07-01,1.4009230136871338
DYDX-USD,2022-11-08,1.7823699712753296
DYDX-USD,2023-01-23,1.857614040374756
DYDX-USD,2023-01-28,2.449739933013916
DYDX-USD,2023-03-11,2.059983968734741
DYDX-USD,2024-10-17,0.9822390079498292
DYDX-USD,2024-12-04,1.9679579734802248
DYDX-USD,2025-05-07,0.5679270029067993
EGLD-USD,2020-11-30,9.290478706359863
EGLD-USD,2020-12-12,17.035547256469727
EGLD-USD,2021-01-02,26.924808502197266
EGLD-USD,2021-01-22,38.22617721557617
EGLD-USD,2021-02-02,67.63787078857422
EGLD-USD,2021-02-06,99.36429595947266
EGLD-USD,2021-04-08,184.2003173828125
EGLD-USD,2021-05-23,94.56211853027344
EGLD-USD,2021-06-26,64.48056030273438
EGLD-USD,2021-09-07,181.92193603515625
EGLD-USD,2021-09-20,225.7206573486328
EGLD-USD,2021-11-18,325.7716064453125
EGLD-USD,2023-11-02,33.3938102722168
EGLD-USD,2025-05-07,15.470195770263672
ELF-USD,2020-02-01,0.0723960027098655
ELF-USD,2020-02-11,0.1085740029811859
ELF-USD,2020-05-19,0.0708030015230178
ELF-USD,2020-09-07,0.0938189998269081
ELF-USD,2020-11-07,0.0957110002636909
ELF-USD,2020-11-30,0.1060699969530105
ELF-USD,2021-02-08,0.1788350045680999
ELF-USD,2021-02-16,0.2605290114879608
ELF-USD,2021-03-26,0.3508720099925995
ELF-USD,2021-04-07,0.4685109853744507
ELF-USD,2021-04-24,0.3635759949684143
ELF-USD,2021-06-28,0.1657100021839141
ELF-USD,2021-08-31,0.4853560030460357
ELF-USD,2021-09-14,0.7220900058746338
ELF-USD,2024-11-22,0.4242550134658813
ENJ-USD,2020-02-01,0.1054510027170181
ENJ-USD,2020-03-16,0.0534779988229274
ENJ-USD,2020-04-22,0.1171099990606308
ENJ-USD,2021-01-05,0.1482560038566589
ENJ-USD,2021-01-16,0.2069479972124099
ENJ-USD,2021-02-08,0.3996990025043487
ENJ-USD,2021-02-27,0.6480720043182373
ENJ-USD,2021-03-05,1.369042992591858
ENJ-USD,2021-03-11,1.935740947723389
ENJ-USD,2021-04-05,2.777851104736328
ENJ-USD,2021-04-25,2.237138032913208
ENJ-USD,2021-05-23,1.2252260446548462
ENJ-USD,2021-10-27,2.2955920696258545
ENJ-USD,2021-11-22,3.611840963363648
ENJ-USD,2022-05-12,0.664683997631073
ENJ-USD,2024-11-15,0.1612460017204284
ENJ-USD,2024-11-21,0.203358992934227
ENJ-USD,2025-04-17,0.0617659986019134
ENJ-USD,2025-05-07,0.0759980008006095
ENS-USD,2021-11-22,46.35213851928711
ENS-USD,2022-04-29,19.482086181640625
ENS-USD,2022-05-27,10.583065032958984
ENS-USD,2023-12-31,10.08070182800293
ENS-USD,2024-01-07,13.496261596679688
ENS-USD,2024-05-18,15.29799461364746
ENS-USD,2024-11-24,21.54475784301757
ENS-USD,2025-05-07,18.216047286987305
EOS-USD,2021-02-10,4.454004764556885
EOS-USD,2021-03-29,4.309445858001709
EOS-USD,2021-05-02,6.693077087402344
EOS-USD,2021-05-08,11.16205883026123
EOS-USD,2021-05-23,5.320785999298096
EOS-USD,2022-08-19,1.4836740493774414
EOS-USD,2024-02-28,0.8717719912528992
EOS-USD,2024-11-28,0.8304629921913147
EOS-USD,2025-03-30,0.6161159873008728
ETC-USD,2020-01-12,5.643586158752441
ETC-USD,2020-01-25,8.620256423950195
ETC-USD,2021-02-08,8.739280700683594
ETC-USD,2021-04-03,15.34786605834961
ETC-USD,2021-04-12,20.51261329650879
ETC-USD,2021-04-29,35.26942825317383
ETC-USD,2021-05-03,52.278656005859375
ETC-USD,2021-05-22,64.83197021484375
ETC-USD,2021-06-26,40.91435241699219
ETC-USD,2022-03-17,27.48075294494629
ETC-USD,2022-07-14,14.766918182373049
ETC-USD,2022-07-25,25.71079444885254
ETC-USD,2024-01-07,20.03146743774414
ETH-USD,2020-12-31,754.2994384765625
ETH-USD,2021-05-23,2384.41162109375
ETH-USD,2025-05-07,1849.658447265625
ETHW-USD,2022-09-21,6.392086982727051
ETHW-USD,2023-11-21,1.6336990594863892
ETHW-USD,2023-12-20,2.687705039978028
ETHW-USD,2024-04-05,4.375481128692627
ETHW-USD,2024-09-25,2.2801029682159424
ETHW-USD,2025-04-23,1.4476820230484009
ETHX-USD,2025-05-06,1913.4073486328125
EUL-USD,2022-06-29,3.570389986038208
EUL-USD,2022-07-31,3.824342012405396
EUL-USD,2023-02-05,6.492481231689453
EUL-USD,2023-03-15,2.826447010040283
EUL-USD,2023-03-24,2.909360885620117
EUL-USD,2023-06-26,1.6016759872436523
EUL-USD,2023-12-25,3.16198992729187
EUL-USD,2024-02-19,4.571601867675781
EUL-USD,2024-11-07,2.8890221118927
EUL-USD,2024-12-22,2.997155904769897
EUL-USD,2024-12-26,3.833030939102173
EUL-USD,2025-01-13,3.638185977935791
EUL-USD,2025-02-18,4.227616786956787
EUL-USD,2025-03-16,5.909257888793945
EWT-USD,2020-04-06,0.6620799899101257
EWT-USD,2020-04-20,1.0066169500350952
EWT-USD,2020-04-25,0.9727579951286316
EWT-USD,2020-04-29,1.4862350225448608
EWT-USD,2020-05-17,1.96744704246521
EWT-USD,2020-05-24,3.156047105789185
EWT-USD,2020-05-28,4.320097923278809
EWT-USD,2020-06-12,5.60118579864502
EWT-USD,2020-07-21,5.75167989730835
EWT-USD,2020-07-31,8.98691463470459
EWT-USD,2021-01-03,6.641022205352783
EWT-USD,2021-01-13,6.9352898597717285
EWT-USD,2021-02-11,12.640971183776855
EWT-USD,2021-02-28,12.80991268157959
EWT-USD,2021-05-23,8.963276863098145
EWT-USD,2021-08-17,10.39259910583496
EWT-USD,2021-08-30,10.871524810791016
EWT-USD,2021-11-29,10.102595329284668
EWT-USD,2022-08-08,2.5968029499053955
EWT-USD,2022-08-18,3.751336097717285
EWT-USD,2022-10-15,3.899189949035645
EWT-USD,2023-11-04,1.853147029876709
EWT-USD,2025-05-05,0.6885010004043579
EWT-USD,2025-05-12,1.1185179948806765
FAI-USD,2021-03-23,1.481559991836548
FAI-USD,2021-04-12,2.4694440364837646
FET-USD,2020-04-22,0.015073999762535
FET-USD,2020-07-10,0.0355519987642765
FET-USD,2020-07-25,0.0561630018055439
FET-USD,2020-08-03,0.0762329995632171
FET-USD,2020-08-13,0.1014569997787475
FET-USD,2021-01-12,0.064020998775959
FET-USD,2021-01-31,0.1050750017166137
FET-USD,2021-02-06,0.1801010072231292
FET-USD,2021-02-28,0.2781769931316376
FET-USD,2021-03-10,0.4936749935150146
FET-USD,2021-04-24,0.4146429896354675
FET-USD,2021-05-23,0.2634699940681457
FET-USD,2021-08-28,0.5689830183982849
FET-USD,2021-09-05,0.7034940123558044
FET-USD,2021-09-21,0.7217289805412292
FET-USD,2021-11-18,0.7868810296058655
FET-USD,2022-12-06,0.0786800011992454
FET-USD,2023-01-04,0.1159740015864372
FET-USD,2023-01-09,0.1703830063343048
FET-USD,2023-02-02,0.2983460128307342
FET-USD,2023-03-11,0.3411259949207306
FET-USD,2023-12-11,0.5346469879150391
FET-USD,2024-02-16,0.7296540141105652
FET-USD,2024-02-26,1.1486860513687134
FET-USD,2024-03-03,1.964576005935669
FET-USD,2024-06-18,1.323173999786377
FET-USD,2024-08-20,0.9248579740524292
FET-USD,2025-05-07,0.714260995388031
FIL-USD,2020-01-04,3.5112180709838867
FIL-USD,2020-01-15,6.383865833282471
FIL-USD,2020-01-24,4.334345817565918
FIL-USD,2020-01-30,4.5682220458984375
FIL-USD,2020-02-03,5.3221821784973145
FIL-USD,2020-02-08,4.259108066558838
FIL-USD,2020-03-15,3.590277910232544
FIL-USD,2020-03-28,3.964042901992798
FIL-USD,2020-04-01,5.019496917724609
FIL-USD,2020-05-25,7.400284767150879
FIL-USD,2020-06-05,11.9916353225708
FIL-USD,2020-06-30,14.285297393798828
FIL-USD,2020-09-26,16.832841873168945
FIL-USD,2020-10-07,20.055908203125
FIL-USD,2020-10-12,28.05548667907715
FIL-USD,2020-10-22,26.773900985717773
FIL-USD,2021-02-06,25.199190139770508
FIL-USD,2021-03-14,56.92398452758789
FIL-USD,2021-03-23,85.3216323852539
FIL-USD,2021-03-28,133.64950561523438
FIL-USD,2021-09-02,79.56915283203125
FIL-USD,2022-03-25,19.638734817504883
FIL-USD,2022-07-27,5.643929958343506
FIL-USD,2023-02-14,5.0952558517456055
FIL-USD,2023-03-11,5.494440078735352
FIL-USD,2023-12-29,6.292273998260498
FLOKI-USD,2021-07-17,1.999999994950485e-06
FLOKI-USD,2021-07-26,3.999999989900971e-06
FLOKI-USD,2021-07-30,6.000000212225132e-06
FLOKI-USD,2021-08-07,6.000000212225132e-06
FLOKI-USD,2021-08-24,4.999999873689376e-06
FLOKI-USD,2021-08-28,7.999999979801942e-06
FLOKI-USD,2021-09-02,2.4000000848900527e-05
FLOKI-USD,2021-09-09,1.4000000192027072e-05
FLOKI-USD,2021-09-13,4.3000000005122274e-05
FLOKI-USD,2021-09-21,3.899999865097925e-05
FLOKI-USD,2021-09-30,4.999999873689376e-05
FLOKI-USD,2021-10-24,7.000000186963007e-05
FLOKI-USD,2021-10-28,0.0002209999947808
FLOKI-USD,2021-11-29,0.0001610000035725
FLOKI-USD,2022-02-02,3.7999998312443495e-05
FLOKI-USD,2022-02-27,3.400000059627928e-05
FLOKI-USD,2022-06-18,6.000000212225132e-06
FLOKI-USD,2022-07-17,7.000000096013537e-06
FLOKI-USD,2022-07-29,1.1000000085914508e-05
FLOKI-USD,2022-10-26,7.000000096013537e-06
FLOKI-USD,2023-01-24,1.2000000424450263e-05
FLOKI-USD,2023-02-12,2.499999936844688e-05
FLOKI-USD,2023-04-21,3.099999958067201e-05
FLOKI-USD,2023-05-02,3.300000025774352e-05
FLOKI-USD,2023-10-18,1.9999999494757503e-05
FLOKI-USD,2023-10-23,2.8000000384054147e-05
FLOKI-USD,2024-02-24,3.600000127335079e-05
FLOKI-USD,2024-02-28,6.0999998822808266e-05
FLOKI-USD,2024-03-05,0.0001650000049266
FLOKI-USD,2024-05-25,0.0002329999988432
FLOKI-USD,2024-07-12,0.0001449999981559
FLOKI-USD,2024-11-08,0.0001480000064475
FLOKI-USD,2025-05-06,7.79999973019585e-05
FLOW-USD,2021-01-27,10.4024076461792
FLOW-USD,2021-02-11,12.618746757507324
FLOW-USD,2021-02-26,20.624141693115234
FLOW-USD,2021-05-23,14.132182121276855
FLOW-USD,2021-07-04,11.426159858703612
FLOW-USD,2021-07-08,19.297367095947266
FLOW-USD,2021-07-20,13.804587364196776
FLOW-USD,2021-07-28,19.51679992675781
FLOW-USD,2022-01-26,5.432948112487793
FLOW-USD,2022-08-02,2.058068990707397
FLOW-USD,2023-06-28,0.5629609823226929
FLOW-USD,2024-11-21,0.7135940194129944
FLR-USD,2023-12-06,0.0148670002818107
FLR-USD,2024-01-12,0.0180259998887777
FLR-USD,2024-02-01,0.0240679997950792
FLR-USD,2024-02-22,0.0349909998476505
FLR-USD,2024-11-13,0.0158479996025562
FLR-USD,2024-11-28,0.0237440001219511
FLR-USD,2025-04-08,0.0120040001347661
FLUID-USD,2021-12-02,1.9291449785232544
FLUID-USD,2022-01-11,0.9063979983329772
FLUID-USD,2022-02-02,0.8123819828033447
FLUID-USD,2022-02-06,1.0677809715270996
FLUID-USD,2022-03-10,0.8425499796867371
FLUID-USD,2022-03-18,1.4245339632034302
FLUID-USD,2022-03-24,1.4077080488204956
FLUID-USD,2022-03-28,1.3877060413360596
FLUID-USD,2022-04-02,1.3655869960784912
FLUID-USD,2022-04-07,1.3603980541229248
FLUID-USD,2022-05-12,0.4034050107002258
FLUID-USD,2022-08-29,0.2231059968471527
FLUID-USD,2022-09-03,0.3422710001468658
FLUID-USD,2022-10-23,0.5435850024223328
FLUID-USD,2023-03-24,0.0280699990689754
FLUID-USD,2023-03-28,0.0394090004265308
FLUID-USD,2023-10-19,0.010750999674201
FLUID-USD,2025-01-28,5.190792083740234
FRXETH-USD,2025-05-07,1842.35400390625
G-USD,2022-09-18,0.0883639976382255
G-USD,2023-06-15,0.0001650000049266
G-USD,2023-12-17,0.0001639999973122
G-USD,2024-01-06,4.70000013592653e-05
G-USD,2024-02-20,3.700000161188655e-05
G-USD,2024-05-15,3.199999991920777e-05
G-USD,2024-05-23,5.099999907542952e-05
G-USD,2024-06-01,6.500000017695129e-05
G-USD,2024-09-06,2.499999936844688e-05
G-USD,2024-09-30,2.4000000848900527e-05
G-USD,2024-10-22,1.700000029813964e-05
G-USD,2024-11-02,3.7999998312443495e-05
G-USD,2025-03-19,6.800000119255856e-05
G-USD,2025-03-28,6.0999998822808266e-05
GAL-USD,2020-09-12,2.333259105682373
GAL-USD,2020-11-22,2.4991750717163086
GAL-USD,2020-12-20,2.4760489463806152
GAL-USD,2020-12-24,3.554281949996948
GAL-USD,2021-02-26,6.4879961013793945
GAL-USD,2021-05-10,7.456112861633301
GAL-USD,2021-06-14,6.583473205566406
GAL-USD,2021-11-12,7.341865062713623
GAL-USD,2022-03-09,3.006472110748291
GAL-USD,2024-03-07,2.325428009033203
GAL-USD,2024-05-22,2.6364779472351074
GAL-USD,2025-04-19,1.6786630153656006
GAL-USD,2025-04-23,2.425997018814087
GAL-USD,2025-04-29,2.9772870540618896
GALA-USD,2020-11-01,0.0003269999870099
GALA-USD,2020-12-26,0.0003060000017285
GALA-USD,2021-01-01,0.0014420000370591
GALA-USD,2021-01-23,0.0012730000307783
GALA-USD,2021-01-27,0.001628000056371
GALA-USD,2021-01-31,0.0032889998983591
GALA-USD,2021-02-04,0.0080540003255009
GALA-USD,2021-02-15,0.0142109999433159
GALA-USD,2021-02-21,0.0180580001324415
GALA-USD,2021-05-23,0.0125770000740885
GALA-USD,2021-07-10,0.0080840000882744
GALA-USD,2021-07-21,0.0121440002694725
GALA-USD,2021-07-25,0.0200529992580413
GALA-USD,2021-08-08,0.0190399996936321
GALA-USD,2021-08-21,0.0213779993355274
GALA-USD,2021-09-10,0.0224859993904829
GALA-USD,2021-09-14,0.0535500012338161
GALA-USD,2021-09-28,0.0875760018825531
GALA-USD,2021-10-27,0.0972710028290748
GALA-USD,2021-11-12,0.0907839983701706
GALA-USD,2021-11-16,0.1425500065088272
GALA-USD,2021-11-22,0.4361520111560821
GALA-USD,2022-02-02,0.2070859968662262
GALA-USD,2022-05-11,0.1122519969940185
GALA-USD,2023-01-03,0.0178190004080533
GALA-USD,2023-01-07,0.025204999372363
GALA-USD,2023-03-11,0.0338930003345012
GALA-USD,2024-02-24,0.0306780003011226
GALA-USD,2024-03-06,0.0431349985301494
GALA-USD,2024-11-21,0.0298870000988245
GALA-USD,2024-12-01,0.0453069992363452
GALA-USD,2025-05-06,0.0153810000047087
GAS-USD,2020-02-09,1.562041997909546
GAS-USD,2020-11-22,1.3992849588394165
GAS-USD,2021-02-07,2.2109498977661133
GAS-USD,2021-02-11,3.3947229385375977
GAS-USD,2021-02-18,4.371405124664307
GAS-USD,2021-02-22,10.00779628753662
GAS-USD,2021-04-13,13.85037899017334
GAS-USD,2021-04-24,12.623926162719728
GAS-USD,2021-07-10,6.101383209228516
GAS-USD,2021-07-23,6.016316890716553
GAS-USD,2022-09-12,2.5430729389190674
GAS-USD,2023-02-06,2.921138048171997
GAS-USD,2023-10-25,3.221662998199463
GAS-USD,2023-10-29,5.2329840660095215
GAS-USD,2023-11-02,7.451735973358154
GAS-USD,2023-11-06,12.792444229125977
GAS-USD,2025-04-07,2.0259060859680176
GLM-USD,2020-08-06,0.064420998096466
GLM-USD,2020-08-18,0.0925889983773231
GLM-USD,2020-11-07,0.0957389995455741
GLM-USD,2021-02-03,0.1379030048847198
GLM-USD,2021-02-16,0.2944270074367523
GLM-USD,2021-03-25,0.5054649710655212
GLM-USD,2021-04-24,0.369594007730484
GLM-USD,2021-09-01,0.5870969891548157
GLM-USD,2021-11-23,0.5966920256614685
GLM-USD,2022-02-22,0.31870898604393
GLM-USD,2022-05-12,0.2208160012960434
GLM-USD,2022-09-09,0.3229950070381164
GLM-USD,2024-02-17,0.2499829977750778
GLM-USD,2024-02-29,0.4161710143089294
GLM-USD,2024-04-25,0.3967530131340027
GLM-USD,2024-05-02,0.4634459912776947
GLM-USD,2025-02-13,0.2809149920940399
GMT-USD,2021-05-29,11.437172889709473
